software_name,software_url,repository_url,all_github_links,organization,repository_name,owner_repo_pattern,source
LORIS,https://research-software-directory.org/software/loris,https://github.com/aces/Loris,['https://github.com/aces/Loris'],aces,Loris,aces/Loris,RSD
LUE,https://research-software-directory.org/software/lue,https://github.com/computationalgeography/lue,['https://github.com/computationalgeography/lue'],computationalgeography,lue,computationalgeography/lue,RSD
LXCat,https://research-software-directory.org/software/lxcat,https://github.com/LXCat-project/LXCat,['https://github.com/LXCat-project/LXCat'],LXCat-project,LXCat,LXCat-project/LXCat,RSD
m4ma,https://research-software-directory.org/software/m4ma,https://github.com/m4ma/m4ma,"['https://github.com/m4ma/m4ma', 'https://github.com/CharlotteTanis/predped']",m4ma,m4ma,m4ma/m4ma,RSD
Magic Castle,https://research-software-directory.org/software/magic-castle,https://github.com/ComputeCanada/magic_castle,['https://github.com/ComputeCanada/magic_castle'],ComputeCanada,magic_castle,ComputeCanada/magic_castle,RSD
MAGMa,https://research-software-directory.org/software/magma,https://github.com/NLeSC/MAGMa,['https://github.com/NLeSC/MAGMa'],NLeSC,MAGMa,NLeSC/MAGMa,RSD
Mahiru,https://research-software-directory.org/software/mahiru,https://github.com/SecConNet/mahiru,['https://github.com/SecConNet/mahiru'],SecConNet,mahiru,SecConNet/mahiru,RSD
MapReader,https://research-software-directory.org/software/mapreader,https://github.com/Living-with-machines/MapReader,"['https://github.com/Living-with-machines/MapReader', 'https://github.com/maps-as-data/MapReader-examples']",Living-with-machines,MapReader,Living-with-machines/MapReader,RSD
marzipan,https://research-software-directory.org/software/marzipan,https://github.com/NLeSC-GO-common-infrastructure/marzipan,['https://github.com/NLeSC-GO-common-infrastructure/marzipan'],NLeSC-GO-common-infrastructure,marzipan,NLeSC-GO-common-infrastructure/marzipan,RSD
Massive PotreeConverter,https://research-software-directory.org/software/massivepotreeconverter,https://github.com/NLeSC/Massive-PotreeConverter,['https://github.com/NLeSC/Massive-PotreeConverter'],NLeSC,Massive-PotreeConverter,NLeSC/Massive-PotreeConverter,RSD
matchms,https://research-software-directory.org/software/matchms,https://github.com/matchms/matchms,['https://github.com/matchms/matchms'],matchms,matchms,matchms/matchms,RSD
mcfly,https://research-software-directory.org/software/mcfly,https://github.com/NLeSC/mcfly,"['https://github.com/NLeSC/mcfly-tutorial', 'https://github.com/NLeSC/mcfly', 'https://github.com/NLeSC/mcfly/']",NLeSC,mcfly,NLeSC/mcfly,RSD
MDStudio,https://research-software-directory.org/software/mdstudio,https://github.com/MD-Studio/MDStudio,['https://github.com/MD-Studio/MDStudio'],MD-Studio,MDStudio,MD-Studio/MDStudio,RSD
Measurements.jl,https://research-software-directory.org/software/measurementsjl,https://github.com/JuliaPhysics/Measurements.jl,['https://github.com/JuliaPhysics/Measurements.jl'],JuliaPhysics,Measurements.jl,JuliaPhysics/Measurements.jl,RSD
Medical Image Processing in Python,https://research-software-directory.org/software/medical-image-processing-in-python,https://github.com/carpentries-incubator/medical-image-processing,['https://github.com/carpentries-incubator/medical-image-processing'],carpentries-incubator,medical-image-processing,carpentries-incubator/medical-image-processing,RSD
mexca,https://research-software-directory.org/software/mexca,https://github.com/mexca/mexca,['https://github.com/mexca/mexca'],mexca,mexca,mexca/mexca,RSD
mibibio,https://research-software-directory.org/software/mibibio,https://github.com/MiBiPreT/mibibio,['https://github.com/MiBiPreT/mibibio'],MiBiPreT,mibibio,MiBiPreT/mibibio,RSD
mibiremo,https://research-software-directory.org/software/mibiremo,https://github.com/MiBiPret/mibiremo,['https://github.com/MiBiPret/mibiremo'],MiBiPret,mibiremo,MiBiPret/mibiremo,RSD
mibiscreen,https://research-software-directory.org/software/mibiscreen,https://github.com/MiBiPreT/mibiscreen,['https://github.com/MiBiPreT/mibiscreen'],MiBiPreT,mibiscreen,MiBiPreT/mibiscreen,RSD
mibitrans,https://research-software-directory.org/software/mibitrans,https://github.com/MiBiPreT/anatrans,['https://github.com/MiBiPreT/anatrans'],MiBiPreT,anatrans,MiBiPreT/anatrans,RSD
Mimetic Operators Library Enhanced (MOLE),https://research-software-directory.org/software/mimetic-operators-library-enhanced-mole,https://github.com/csrc-sdsu/mole,['https://github.com/csrc-sdsu/mole'],csrc-sdsu,mole,csrc-sdsu/mole,RSD
minimism,https://research-software-directory.org/software/minimism,https://github.com/IMAU-paleo/minimism,['https://github.com/IMAU-paleo/minimism'],IMAU-paleo,minimism,IMAU-paleo/minimism,RSD
Mixed Meal Model SBML,https://research-software-directory.org/software/mixed-meal-model-sbml,https://github.com/max-de-rooij/MealModel.jl,"['https://github.com/Computational-Biology-TUe/mixed_meal_model_sbml', 'https://github.com/max-de-rooij/MealModel.jl']",max-de-rooij,MealModel.jl,max-de-rooij/MealModel.jl,RSD
mkdocs rich argparse,https://research-software-directory.org/software/mkdocs-rich-argparse,https://github.com/i-VRESSE/mkdocs_rich_argparse,['https://github.com/i-VRESSE/mkdocs_rich_argparse'],i-VRESSE,mkdocs_rich_argparse,i-VRESSE/mkdocs_rich_argparse,RSD
MMSODA Toolbox for MATLAB,https://research-software-directory.org/software/mmsoda-toolbox-for-matlab,https://github.com/NLeSC/esibayes,['https://github.com/NLeSC/esibayes'],NLeSC,esibayes,NLeSC/esibayes,RSD
MOTrainer,https://research-software-directory.org/software/motrainer,https://github.com/audreyr/cookiecutter,"['https://github.com/audreyr/cookiecutter', 'https://github.com/VegeWaterDynamics/motrainer', 'https://github.com/NLeSC/python-template']",audreyr,cookiecutter,audreyr/cookiecutter,RSD
Motus Wildlife Tracking System,https://research-software-directory.org/software/motus-wildlife-tracking-system,https://github.com/MotusWTS/motus,['https://github.com/MotusWTS/motus'],MotusWTS,motus,MotusWTS/motus,RSD
MPET,https://research-software-directory.org/software/mpet,https://github.com/TRI-AMDD/mpet,['https://github.com/TRI-AMDD/mpet'],TRI-AMDD,mpet,TRI-AMDD/mpet,RSD
MPI.jl,https://research-software-directory.org/software/mpijl,https://github.com/JuliaParallel/MPI.jl,['https://github.com/JuliaParallel/MPI.jl'],JuliaParallel,MPI.jl,JuliaParallel/MPI.jl,RSD
MS2DeepScore,https://research-software-directory.org/software/ms2deepscore,https://github.com/matchms/ms2deepscore,['https://github.com/matchms/ms2deepscore'],matchms,ms2deepscore,matchms/ms2deepscore,RSD
MultilayerGraphs.jl,https://research-software-directory.org/software/multilayergraphs,https://github.com/JuliaGraphs/Graphs.jl,"['https://github.com/JuliaGraphs/Graphs.jl', 'https://github.com/JuliaDynamics/Agents.jl', 'https://github.com/JuliaGraphs/MultilayerGraphs.jl']",JuliaGraphs,Graphs.jl,JuliaGraphs/Graphs.jl,RSD
MUSCLE3,https://research-software-directory.org/software/muscle3,https://github.com/multiscale/muscle3,"['https://github.com/multiscale/ymmsl-python', 'https://github.com/multiscale/muscle3']",multiscale,muscle3,multiscale/muscle3,RSD
mzRecal,https://research-software-directory.org/software/mzrecal,https://github.com/524D/mzrecal,['https://github.com/524D/mzrecal'],524D,mzrecal,524D/mzrecal,RSD
nanomesh,https://research-software-directory.org/software/nanomesh,https://github.com/hpgem/nanomesh,['https://github.com/hpgem/nanomesh'],hpgem,nanomesh,hpgem/nanomesh,RSD
nanopub,https://research-software-directory.org/software/nanopub,https://github.com/fair-workflows/nanopub,['https://github.com/fair-workflows/nanopub'],fair-workflows,nanopub,fair-workflows/nanopub,RSD
NanopubJL,https://research-software-directory.org/software/nanopubjl,https://github.com/fair-workflows/NanopubJL,['https://github.com/fair-workflows/NanopubJL'],fair-workflows,NanopubJL,fair-workflows/NanopubJL,RSD
Nature Counts,https://research-software-directory.org/software/nature-counts,https://github.com/BirdsCanada/naturecounts,['https://github.com/BirdsCanada/naturecounts'],BirdsCanada,naturecounts,BirdsCanada/naturecounts,RSD
NEBULA,https://research-software-directory.org/software/nebula,https://github.com/esciencecenter-digital-skills/NEBULA,"['https://github.com/esciencecenter-digital-skills/NEBULA', 'https://github.com/esciencecenter-digital-skills/NEBULA-docs', 'https://github.com/esciencecenter-digital-skills/NEBULA-content-template']",esciencecenter-digital-skills,NEBULA,esciencecenter-digital-skills/NEBULA,RSD
nedextract,https://research-software-directory.org/software/nedextract,https://github.com/Transparency-in-the-non-profit-sector/nedextract,['https://github.com/Transparency-in-the-non-profit-sector/nedextract'],Transparency-in-the-non-profit-sector,nedextract,Transparency-in-the-non-profit-sector/nedextract,RSD
NetCDF2LittleR,https://research-software-directory.org/software/netcdf2littler,https://github.com/ERA-URBAN/netcdf2littler,['https://github.com/ERA-URBAN/netcdf2littler'],ERA-URBAN,netcdf2littler,ERA-URBAN/netcdf2littler,RSD
NeuroGym,https://research-software-directory.org/software/neurogym,https://github.com/openai/gym,"['https://github.com/neurogym/neurogym/', 'https://github.com/Stable-Baselines-Team/stable-baselines3-contrib', 'https://github.com/openai/gym']",openai,gym,openai/gym,RSD
NEWSGAC platform,https://research-software-directory.org/software/newsgac-platform,https://github.com/newsgac/platform,['https://github.com/newsgac/platform'],newsgac,platform,newsgac/platform,RSD
Netherlands eScience Center Python Template,https://research-software-directory.org/software/nlesc-python-template,https://github.com/NLeSC/python-template,['https://github.com/NLeSC/python-template'],NLeSC,python-template,NLeSC/python-template,RSD
nlppln,https://research-software-directory.org/software/nlppln,https://github.com/nlppln/nlppln,['https://github.com/nlppln/nlppln'],nlppln,nlppln,nlppln/nlppln,RSD
NNPDF,https://research-software-directory.org/software/nnpdf,https://github.com/NNPDF/nnpdf,['https://github.com/NNPDF/nnpdf'],NNPDF,nnpdf,NNPDF/nnpdf,RSD
Noodles,https://research-software-directory.org/software/noodles,https://github.com/NLeSC/noodles,['https://github.com/NLeSC/noodles'],NLeSC,noodles,NLeSC/noodles,RSD
NPLinker,https://research-software-directory.org/software/nplinker,https://github.com/NPLinker/nplinker,['https://github.com/NPLinker/nplinker'],NPLinker,nplinker,NPLinker/nplinker,RSD
NPLinker Web Application,https://research-software-directory.org/software/nplinker-webapp,https://github.com/NPLinker/nplinker-webapp,['https://github.com/NPLinker/nplinker-webapp'],NPLinker,nplinker-webapp,NPLinker/nplinker-webapp,RSD
Nunaliit,https://research-software-directory.org/software/nunaliit,https://github.com/GCRC/nunaliit,['https://github.com/GCRC/nunaliit'],GCRC,nunaliit,GCRC/nunaliit,RSD
OBiBa Agate,https://research-software-directory.org/software/obiba-agate,https://github.com/obiba/agate,['https://github.com/obiba/agate'],obiba,agate,obiba/agate,RSD
OBiBa Mica,https://research-software-directory.org/software/obiba-mica,https://github.com/obiba/mica2,['https://github.com/obiba/mica2'],obiba,mica2,obiba/mica2,RSD
OBiBa Opal,https://research-software-directory.org/software/obiba-opal,https://github.com/obiba/opal,['https://github.com/obiba/opal'],obiba,opal,obiba/opal,RSD
ochre,https://research-software-directory.org/software/ochre,https://github.com/KBNLresearch/ochre,['https://github.com/KBNLresearch/ochre'],KBNLresearch,ochre,KBNLresearch/ochre,RSD
OCTSEG,https://research-software-directory.org/software/octseg,https://github.com/NLeSC/OCTSegmentation,['https://github.com/NLeSC/OCTSegmentation'],NLeSC,OCTSegmentation,NLeSC/OCTSegmentation,RSD
OMUSE,https://research-software-directory.org/software/omuse,https://github.com/omuse-geoscience/omuse,['https://github.com/omuse-geoscience/omuse'],omuse-geoscience,omuse,omuse-geoscience/omuse,RSD
One button compute,https://research-software-directory.org/software/one-button-compute,https://github.com/surf-eds/one-button-compute,['https://github.com/surf-eds/one-button-compute'],surf-eds,one-button-compute,surf-eds/one-button-compute,RSD
Hercules,https://research-software-directory.org/software/online-behaviour-machine-learning,https://github.com/online-behaviour/machine-learning,['https://github.com/online-behaviour/machine-learning'],online-behaviour,machine-learning,online-behaviour/machine-learning,RSD
Open Computational Multiphysics,https://research-software-directory.org/software/open-computational-multiphysics,https://github.com/uw-comphys/opencmp,['https://github.com/uw-comphys/opencmp'],uw-comphys,opencmp,uw-comphys/opencmp,RSD
Open Matrices Stimulus Set (omss),https://research-software-directory.org/software/open-matrices-stimulus-set-omss,https://github.com/shlomenu/raven-gen,"['https://github.com/aranvhout/OMSS_generator', 'https://github.com/shlomenu/raven-gen']",shlomenu,raven-gen,shlomenu/raven-gen,RSD
OpenChrom,https://research-software-directory.org/software/openchrom,https://github.com/openchrom/openchrom,['https://github.com/openchrom/openchrom'],openchrom,openchrom,openchrom/openchrom,RSD
OpenDA,https://research-software-directory.org/software/openda,https://github.com/OpenDA-Association/OpenDA,['https://github.com/OpenDA-Association/OpenDA'],OpenDA-Association,OpenDA,OpenDA-Association/OpenDA,RSD
OpenMS,https://research-software-directory.org/software/openms,https://github.com/OpenMS/OpenMS,['https://github.com/OpenMS/OpenMS'],OpenMS,OpenMS,OpenMS/OpenMS,RSD
OpenPNM,https://research-software-directory.org/software/openpnm,https://github.com/OpenMS/OpenMS,['https://github.com/OpenMS/OpenMS'],OpenMS,OpenMS,OpenMS/OpenMS,RSD
openPSTD,https://research-software-directory.org/software/openpstd,https://github.com/openPSTD/openPSTD,['https://github.com/openPSTD/openPSTD'],openPSTD,openPSTD,openPSTD/openPSTD,RSD
OpenSim Creator,https://research-software-directory.org/software/opensim-creator,https://github.com/opensim-org/opensim-core,"['https://github.com/opensim-org/opensim-core', 'https://github.com/ComputationalBiomechanicsLab/opensim-creator']",opensim-org,opensim-core,opensim-org/opensim-core,RSD
Orange3 Argument Mining Add-on,https://research-software-directory.org/software/orange3-argument-add-on,https://github.com/EyeofBeholder-NLeSC/orange3-argument,['https://github.com/EyeofBeholder-NLeSC/orange3-argument'],EyeofBeholder-NLeSC,orange3-argument,EyeofBeholder-NLeSC/orange3-argument,RSD
Orange3 Story Navigator,https://research-software-directory.org/software/orange3-story-navigator,https://github.com/navigating-stories/orange-story-navigator,['https://github.com/navigating-stories/orange-story-navigator'],navigating-stories,orange-story-navigator,navigating-stories/orange-story-navigator,RSD
Orange Hackathon,https://research-software-directory.org/software/orangehackathon,https://github.com/e-mental-health/orange-hackathon,['https://github.com/e-mental-health/orange-hackathon'],e-mental-health,orange-hackathon,e-mental-health/orange-hackathon,RSD
orbitN,https://research-software-directory.org/software/orbitn-symplectic-integrator-for-near-keplerian-planetary-systems,https://github.com/rezeebe/orbitN,['https://github.com/rezeebe/orbitN'],rezeebe,orbitN,rezeebe/orbitN,RSD
Osmium,https://research-software-directory.org/software/osmium,https://github.com/NLeSC/osmium,['https://github.com/NLeSC/osmium'],NLeSC,osmium,NLeSC/osmium,RSD
oTree Demo Experiments,https://research-software-directory.org/software/otree-demo-experiments,https://github.com/obeliss-nlesc/otree-experiments,['https://github.com/obeliss-nlesc/otree-experiments'],obeliss-nlesc,otree-experiments,obeliss-nlesc/otree-experiments,RSD
oTree Development Environment,https://research-software-directory.org/software/otree-development-environment,https://github.com/obeliss-nlesc/otree-docker,['https://github.com/obeliss-nlesc/otree-docker'],obeliss-nlesc,otree-docker,obeliss-nlesc/otree-docker,RSD
oTree Waiting Room,https://research-software-directory.org/software/otree-waiting-room,https://github.com/obeliss-nlesc/otree-docker,"['https://github.com/obeliss-nlesc/otree-waiting-room', 'https://github.com/obeliss-nlesc/otree-docker']",obeliss-nlesc,otree-docker,obeliss-nlesc/otree-docker,RSD
Overture Arranger,https://research-software-directory.org/software/overture-arranger,https://github.com/overture-stack/arranger,['https://github.com/overture-stack/arranger'],overture-stack,arranger,overture-stack/arranger,RSD
Overture Data Management System,https://research-software-directory.org/software/overture-data-management-system,https://github.com/overture-stack/dms,"['https://github.com/overture-stack/maestro', 'https://github.com/overture-stack/dms', 'https://github.com/overture-stack/ego', 'https://github.com/overture-stack/arranger', 'https://github.com/overture-stack/SONG', 'https://github.com/overture-stack/score']",overture-stack,dms,overture-stack/dms,RSD
